"subid","trial","offer_other","offer_self","RT","dec","emotion","party"
"120","4","2","18","0.605","3","2","3"
"120","5","2","18","0.437","3","3","3"
"120","6","10","10","0.518","0","1","3"
"120","7","7","13","0.460","1","3","3"
"120","8","4","16","0.684","3","2","3"
"120","9","4","16","0.678","3","2","3"
"120","10","10","10","0.686","0","1","3"
"120","11","2","18","0.639","3","3","3"
"120","12","4","16","1.477","2","3","3"
"120","13","2","18","0.699","3","3","3"
"120","14","7","13","0.494","2","3","3"
"120","15","2","18","0.911","3","2","3"
"120","16","10","10","0.620","0","1","3"
"120","17","7","13","0.593","2","2","3"
"120","18","4","16","0.849","3","2","3"
"120","19","2","18","0.641","3","2","3"
"120","20","2","18","0.947","3","3","3"
"120","21","10","10","0.632","0","1","3"
"120","22","4","16","0.739","3","3","3"
"120","23","10","10","0.395","0","1","3"
"120","24","10","10","0.712","0","1","3"
"120","25","7","13","0.696","2","3","3"
"120","26","4","16","0.573","3","2","3"
"120","27","7","13","1.652","2","3","3"
"120","28","2","18","0.570","3","3","3"
"120","29","7","13","0.518","2","2","3"
"120","30","7","13","0.000","0","3","3"
"120","31","4","16","0.614","3","2","3"
"120","32","10","10","0.492","0","1","3"
"120","33","2","18","1.141","3","2","3"
"120","34","2","18","0.000","0","2","3"
"120","35","7","13","0.536","2","2","3"
"120","36","10","10","0.603","0","1","3"
"120","37","4","16","0.614","3","3","3"
"120","38","4","16","0.674","3","3","3"
"120","39","10","10","0.723","0","1","3"
"120","40","7","13","0.642","2","2","3"
"120","1","2","18","0.561","3","2","2"
"120","2","2","18","0.849","3","2","2"
"120","3","4","16","0.701","3","3","2"
"120","4","7","13","0.475","1","3","2"
"120","5","2","18","0.708","3","3","2"
"120","6","10","10","0.475","0","1","2"
"120","7","2","18","0.999","3","3","2"
"120","8","7","13","0.719","2","2","2"
"120","9","10","10","0.770","0","1","2"
"120","10","7","13","0.572","2","2","2"
"120","11","10","10","0.373","0","1","2"
"120","12","4","16","0.451","3","3","2"
"120","13","7","13","0.693","2","3","2"
"120","14","10","10","0.534","0","1","2"
"120","15","4","16","1.032","3","2","2"
"120","16","4","16","0.665","3","2","2"
"120","17","2","18","1.094","3","3","2"
"120","18","7","13","0.503","2","2","2"
"120","19","10","10","0.820","0","1","2"
"120","20","4","16","1.117","3","3","2"
"120","21","2","18","0.561","3","3","2"
"120","22","7","13","1.009","3","2","2"
"120","23","10","10","0.356","0","1","2"
"120","24","2","18","0.379","3","2","2"
"120","25","7","13","0.384","2","3","2"
"120","26","2","18","0.000","0","2","2"
"120","27","4","16","1.363","3","2","2"
"120","28","2","18","0.501","3","3","2"
"120","29","10","10","1.528","0","1","2"
"120","30","10","10","0.601","0","1","2"
"120","31","7","13","0.973","2","2","2"
"120","32","4","16","0.586","3","2","2"
"120","33","7","13","1.018","2","3","2"
"120","34","7","13","0.517","2","3","2"
"120","35","4","16","0.533","3","3","2"
"120","36","2","18","0.479","3","2","2"
"120","37","10","10","0.461","0","1","2"
"120","38","4","16","0.635","3","3","2"
"120","39","10","10","0.571","0","1","2"
"120","40","4","16","0.425","3","2","2"
"120","1","7","13","0.521","2","2","3"
"120","2","10","10","0.649","0","1","3"
"120","3","10","10","0.407","0","1","3"
"120","4","7","13","0.963","2","3","3"
"120","5","4","16","0.716","3","3","3"
"120","6","2","18","0.535","3","2","3"
"120","7","4","16","0.721","3","2","3"
"120","8","10","10","0.465","0","1","3"
"120","9","7","13","1.147","2","3","3"
"120","10","2","18","0.464","3","3","3"
"120","11","2","18","0.665","3","3","3"
"120","12","4","16","1.490","3","2","3"
"120","13","2","18","0.670","3","2","3"
"120","14","4","16","0.628","3","3","3"
"120","15","4","16","0.505","3","2","3"
"120","16","2","18","0.559","3","2","3"
"120","17","2","18","1.578","3","3","3"
"120","18","10","10","0.402","0","1","3"
"120","19","7","13","0.779","2","3","3"
"120","20","2","18","0.563","3","3","3"
"120","21","4","16","0.567","3","2","3"
"120","22","7","13","0.512","3","2","3"
"120","23","10","10","0.484","0","1","3"
"120","24","4","16","0.512","3","2","3"
"120","25","7","13","0.448","2","2","3"
"120","26","4","16","0.489","3","3","3"
"120","27","10","10","0.446","0","1","3"
"120","28","2","18","0.446","3","3","3"
"120","29","7","13","0.603","2","3","3"
"120","30","4","16","0.535","3","3","3"
"120","31","10","10","0.421","0","1","3"
"120","32","10","10","0.380","0","1","3"
"120","33","10","10","0.424","0","1","3"
"120","34","2","18","0.569","3","2","3"
"120","35","2","18","0.762","3","2","3"
"120","36","4","16","0.554","3","3","3"
"120","37","7","13","0.583","2","2","3"
"120","38","7","13","0.609","2","2","3"
"120","39","7","13","0.888","2","3","3"
"120","40","10","10","0.386","0","1","3"
"105","1","2","18","0.811","3","2","2"
"105","2","2","18","1.236","3","2","2"
"105","3","4","16","1.264","2","3","2"
"105","4","7","13","0.622","2","2","2"
"105","5","2","18","0.863","3","3","2"
"105","6","10","10","0.709","0","1","2"
"105","7","2","18","1.274","2","3","2"
"105","8","7","13","0.810","2","2","2"
"105","9","10","10","0.917","0","1","2"
"105","10","7","13","0.975","2","2","2"
"105","11","10","10","0.792","0","1","2"
"105","12","4","16","1.430","2","3","2"
"105","13","7","13","2.184","1","3","2"
"105","14","10","10","1.496","0","1","2"
"105","15","4","16","0.819","3","2","2"
"105","16","4","16","0.652","3","2","2"
"105","17","2","18","0.960","3","3","2"
"105","18","7","13","1.346","2","3","2"
"105","19","10","10","0.686","0","1","2"
"105","20","4","16","1.064","2","3","2"
"105","21","2","18","1.844","2","3","2"
"105","22","7","13","1.476","3","2","2"
"105","23","10","10","0.920","0","1","2"
"105","24","2","18","0.646","3","2","2"
"105","25","7","13","0.746","2","3","2"
"105","26","2","18","0.702","3","2","2"
"105","27","4","16","0.646","3","2","2"
"105","28","2","18","1.168","3","3","2"
"105","29","10","10","1.307","0","1","2"
"105","30","10","10","0.636","0","1","2"
"105","31","7","13","1.009","2","3","2"
"105","32","4","16","0.526","3","2","2"
"105","33","7","13","0.837","2","2","2"
"105","34","7","13","0.857","1","3","2"
"105","35","4","16","0.921","2","3","2"
"105","36","2","18","0.747","3","2","2"
"105","37","10","10","0.649","0","1","2"
"105","38","4","16","0.671","2","3","2"
"105","39","10","10","0.622","0","1","2"
"105","40","4","16","1.996","3","2","2"
"105","1","7","13","2.297","3","2","3"
"105","2","10","10","0.618","0","1","3"
"105","3","10","10","0.648","0","1","3"
"105","4","7","13","0.684","2","3","3"
"105","5","4","16","0.660","2","3","3"
"105","6","2","18","0.561","3","2","3"
"105","7","4","16","0.538","3","2","3"
"105","8","10","10","0.714","0","1","3"
"105","9","7","13","0.557","2","3","3"
"105","10","2","18","0.633","3","3","3"
"105","11","2","18","1.490","3","3","3"
"105","12","4","16","0.619","3","2","3"
"105","13","2","18","0.600","3","2","3"
"105","14","4","16","1.964","3","3","3"
"105","15","4","16","0.579","3","2","3"
"105","16","2","18","0.624","3","2","3"
"105","17","2","18","0.628","3","3","3"
"105","18","10","10","0.451","0","1","3"
"105","19","7","13","0.907","2","3","3"
"105","20","2","18","0.869","3","3","3"
"105","21","4","16","0.537","3","2","3"
"105","22","7","13","1.025","3","2","3"
"105","23","10","10","0.846","0","1","3"
"105","24","4","16","0.689","3","2","3"
"105","25","7","13","1.729","2","3","3"
"105","26","4","16","0.778","2","3","3"
"105","27","10","10","0.743","0","1","3"
"105","28","2","18","0.664","3","3","3"
"105","29","7","13","0.813","2","2","3"
"105","30","4","16","0.640","2","3","3"
"105","31","10","10","0.798","0","1","3"
"105","32","10","10","1.189","0","1","3"
"105","33","10","10","0.665","0","1","3"
"105","34","2","18","1.066","3","2","3"
"105","35","2","18","0.828","3","2","3"
"105","36","4","16","1.036","3","3","3"
"105","37","7","13","0.720","2","2","3"
"105","38","7","13","1.306","2","3","3"
"105","39","7","13","0.961","2","2","3"
"105","40","10","10","0.860","0","1","3"
"105","1","4","16","0.830","2","3","2"
"105","2","2","18","0.612","3","2","2"
"105","3","2","18","0.687","3","3","2"
"105","4","2","18","0.601","3","3","2"
"105","5","2","18","0.573","3","2","2"
"105","6","10","10","1.060","0","1","2"
"105","7","7","13","0.592","2","3","2"
"105","8","10","10","1.462","0","1","2"
"105","9","4","16","0.852","2","3","2"
"105","10","7","13","0.618","2","2","2"
"105","11","10","10","0.628","0","1","2"
"105","12","4","16","0.597","2","2","2"
"105","13","7","13","1.747","2","3","2"
"105","14","4","16","0.632","3","2","2"
"105","15","7","13","1.657","2","2","2"
"105","16","7","13","1.618","1","3","2"
"105","17","2","18","0.807","3","2","2"
"105","18","2","18","1.224","3","3","2"
"105","19","2","18","1.008","3","2","2"
"105","20","7","13","2.117","1","2","2"
"105","21","10","10","1.033","0","1","2"
"105","22","4","16","0.911","2","3","2"
"105","23","2","18","2.164","2","3","2"
"105","24","2","18","1.817","3","3","2"
"105","25","7","13","1.926","2","3","2"
"105","26","10","10","0.524","0","1","2"
"105","27","10","10","1.233","0","1","2"
"105","28","4","16","0.622","2","2","2"
"105","29","10","10","0.775","0","1","2"
"105","30","10","10","1.190","0","1","2"
"105","31","7","13","0.656","2","2","2"
"105","32","4","16","0.970","2","3","2"
"105","33","10","10","0.820","0","1","2"
"105","34","4","16","0.879","3","2","2"
"105","35","10","10","0.566","0","1","2"
"105","36","2","18","1.223","3","2","2"
"105","37","4","16","1.511","3","2","2"
"105","38","4","16","0.604","2","3","2"
"105","39","7","13","0.535","2","2","2"
"105","40","7","13","0.908","1","3","2"
"105","1","7","13","0.888","1","3","3"
"105","2","2","18","2.262","3","2","3"
"105","3","10","10","1.094","0","1","3"
"105","4","4","16","0.596","2","3","3"
"105","5","2","18","0.616","3","3","3"
"105","6","4","16","0.691","3","2","3"
"105","7","2","18","0.762","3","3","3"
"105","8","4","16","0.695","2","2","3"
"105","9","10","10","0.867","0","1","3"
"105","10","4","16","0.851","2","3","3"
"105","11","7","13","1.424","1","2","3"
"105","12","2","18","0.842","3","3","3"
"105","13","7","13","0.639","1","2","3"
"105","14","10","10","0.960","0","1","3"
"105","15","2","18","0.873","3","2","3"
"105","16","4","16","0.807","2","2","3"
"105","17","2","18","0.628","3","2","3"
"105","18","10","10","0.615","0","1","3"
"105","19","2","18","0.756","3","3","3"
"105","20","4","16","0.640","2","2","3"
"105","21","10","10","0.738","0","1","3"
"105","22","7","13","0.679","1","3","3"
"105","23","4","16","1.858","2","3","3"
"105","24","7","13","0.705","1","3","3"
"105","25","10","10","0.633","0","1","3"
"105","26","10","10","0.398","0","1","3"
"105","27","2","18","0.623","3","3","3"
"105","28","7","13","0.634","1","3","3"
"105","29","4","16","0.396","2","2","3"
"105","30","4","16","0.897","2","3","3"
"105","31","10","10","0.728","0","1","3"
"105","32","7","13","0.707","1","2","3"
"105","33","7","13","0.608","1","3","3"
"105","34","7","13","1.661","1","2","3"
"105","35","10","10","0.646","0","1","3"
"105","36","2","18","0.915","3","2","3"
"105","37","7","13","0.666","1","2","3"
"105","38","2","18","1.288","3","2","3"
"105","39","4","16","0.764","2","3","3"
"105","40","10","10","1.103","0","1","3"
"110","1","4","16","1.083","2","3","3"
"110","2","2","18","0.746","3","2","3"
"110","3","2","18","0.509","2","3","3"
"110","4","2","18","0.431","3","3","3"
"110","5","2","18","0.811","3","2","3"
"110","6","10","10","0.449","0","1","3"
"110","7","7","13","0.478","1","3","3"
"110","8","10","10","0.484","0","1","3"
"110","9","4","16","0.537","2","3","3"
"110","10","7","13","0.472","3","2","3"
"110","11","10","10","0.578","0","1","3"
"110","12","4","16","0.490","3","2","3"
"110","13","7","13","0.401","3","2","3"
"110","14","4","16","0.557","3","2","3"
"110","15","7","13","0.439","2","3","3"
"110","16","7","13","0.527","3","2","3"
"110","17","2","18","0.628","3","2","3"
"110","18","2","18","0.405","3","3","3"
"110","19","2","18","0.597","3","2","3"
"110","20","7","13","0.427","2","3","3"
"110","21","10","10","0.478","0","1","3"
"110","22","4","16","0.621","3","3","3"
"110","23","2","18","0.522","3","3","3"
"110","24","2","18","1.703","3","3","3"
"110","25","7","13","1.915","2","3","3"
"110","26","10","10","0.537","0","1","3"
"110","27","10","10","0.742","0","1","3"
"110","28","4","16","0.484","3","2","3"
"110","29","10","10","0.508","0","1","3"
"110","30","10","10","0.683","0","1","3"
"110","31","7","13","0.549","3","2","3"
"110","32","4","16","0.671","2","3","3"
"110","33","10","10","0.873","0","1","3"
"110","34","4","16","0.540","3","2","3"
"110","35","10","10","0.692","0","1","3"
"110","36","2","18","0.540","3","2","3"
"110","37","4","16","0.708","3","2","3"
"110","38","4","16","1.034","3","3","3"
"110","39","7","13","0.740","2","3","3"
"110","40","7","13","0.625","3","2","3"
"110","1","7","13","0.568","2","3","2"
"110","2","2","18","0.582","3","2","2"
"110","3","10","10","0.759","0","1","2"
"110","4","4","16","0.717","2","3","2"
"110","5","2","18","0.497","2","3","2"
"110","6","4","16","0.411","3","2","2"
"110","7","2","18","0.746","2","3","2"
"110","8","4","16","0.494","3","2","2"
"110","9","10","10","0.499","0","1","2"
"110","10","4","16","0.563","3","3","2"
"110","11","7","13","1.560","3","2","2"
"110","12","2","18","1.106","2","3","2"
"110","13","7","13","1.151","3","2","2"
"110","14","10","10","0.400","0","1","2"
"110","15","2","18","0.505","3","2","2"
"110","16","4","16","0.471","3","2","2"
"110","17","2","18","0.540","3","2","2"
"110","18","10","10","0.863","0","1","2"
"110","19","2","18","0.747","2","3","2"
"110","20","4","16","2.152","3","2","2"
"110","21","10","10","0.794","0","1","2"
"110","22","7","13","0.607","2","3","2"
"110","23","4","16","1.970","3","3","2"
"110","24","7","13","0.633","3","2","2"
"110","25","10","10","0.993","0","1","2"
"110","26","10","10","0.422","0","1","2"
"110","27","2","18","0.975","3","3","2"
"110","28","7","13","0.610","2","3","2"
"110","29","4","16","1.340","3","2","2"
"110","30","4","16","0.810","3","3","2"
"110","31","10","10","0.727","0","1","2"
"110","32","7","13","0.690","2","3","2"
"110","33","7","13","1.664","2","3","2"
"110","34","7","13","0.580","3","2","2"
"110","35","10","10","0.734","0","1","2"
"110","36","2","18","0.378","3","2","2"
"110","37","7","13","0.609","3","2","2"
"110","38","2","18","0.000","0","2","2"
"110","39","4","16","0.444","3","3","2"
"110","40","10","10","0.775","0","1","2"
"110","1","7","13","0.473","3","2","3"
"110","2","4","16","0.485","3","3","3"
"110","3","10","10","0.376","0","1","3"
"110","4","10","10","0.340","0","1","3"
"110","5","2","18","1.129","2","3","3"
"110","6","7","13","0.592","2","3","3"
"110","7","2","18","0.528","3","2","3"
"110","8","7","13","0.940","2","3","3"
"110","9","2","18","0.534","3","3","3"
"110","10","2","18","0.762","3","2","3"
"110","11","4","16","0.484","3","3","3"
"110","12","4","16","0.936","3","2","3"
"110","13","2","18","1.461","3","3","3"
"110","14","4","16","0.495","3","2","3"
"110","15","4","16","0.562","3","3","3"
"110","16","10","10","0.552","0","1","3"
"110","17","7","13","1.896","3","2","3"
"110","18","7","13","1.323","3","2","3"
"110","19","10","10","0.274","0","1","3"
"110","20","2","18","0.493","3","2","3"
"110","21","10","10","0.892","0","1","3"
"110","22","2","18","0.987","3","2","3"
"110","23","7","13","0.624","2","3","3"
"110","24","4","16","1.562","3","2","3"
"110","25","2","18","1.368","3","3","3"
"110","26","10","10","0.575","0","1","3"
"110","27","2","18","0.468","2","3","3"
"110","28","4","16","0.588","1","3","3"
"110","29","7","13","0.525","3","2","3"
"110","30","4","16","0.754","2","3","3"
"110","31","7","13","0.827","2","3","3"
"110","32","10","10","0.706","0","1","3"
"110","33","4","16","1.284","3","2","3"
"110","34","10","10","0.565","0","1","3"
"110","35","2","18","0.837","3","2","3"
"110","36","10","10","1.337","3","1","3"
"110","37","4","16","0.592","3","2","3"
"110","38","10","10","0.754","0","1","3"
"110","39","7","13","0.489","2","3","3"
"110","40","7","13","0.753","2","2","3"
"110","1","7","13","0.422","2","3","2"
"110","2","4","16","0.411","3","3","2"
"110","3","2","18","0.510","3","2","2"
"110","4","10","10","0.352","0","1","2"
"110","5","10","10","0.635","0","1","2"
"110","6","4","16","0.450","3","2","2"
"110","7","2","18","0.426","2","3","2"
"110","8","7","13","0.446","3","2","2"
"110","9","10","10","0.563","0","1","2"
"110","10","2","18","0.497","3","3","2"
"110","11","7","13","0.612","2","3","2"
"110","12","10","10","0.400","0","1","2"
"110","13","10","10","0.463","0","1","2"
"110","14","4","16","1.223","2","3","2"
"110","15","7","13","0.630","3","2","2"
"110","16","4","16","1.101","3","2","2"
"110","17","2","18","1.325","3","3","2"
"110","18","2","18","0.546","3","2","2"
"110","19","4","16","1.652","3","2","2"
"110","20","7","13","0.454","3","3","2"
"110","21","7","13","0.445","3","2","2"
"110","22","2","18","0.461","3","2","2"
"110","23","2","18","0.430","3","3","2"
"110","24","10","10","0.356","0","1","2"
"110","25","10","10","0.821","0","1","2"
"110","26","4","16","0.386","3","3","2"
"110","27","4","16","0.756","3","2","2"
"110","28","10","10","0.586","0","1","2"
"110","29","2","18","0.765","3","3","2"
"110","30","7","13","0.696","3","3","2"
"110","31","4","16","0.709","3","2","2"
